,epoch_loss,epoch_acc,epoch_test_loss,epoch_time
0,1.6323892582546582,10.356666666666667,1.6050418696620248,108.19225025177002
1,1.228939132595604,13.848888888888888,1.2386941913176666,108.52985548973083
2,1.0258489068258891,15.428888888888888,1.0537220977924087,108.14111804962158
3,0.8793300935490564,15.446666666666667,1.098958667029034,110.64180707931519
4,0.7799392870881341,16.61,0.9427996518259699,108.68717622756958
5,0.6939531891522083,17.022222222222222,0.9177933206612413,111.37875866889954
6,0.6217837216840549,17.33888888888889,0.8990840668028052,117.49023580551147
7,0.5401325989514589,17.32777777777778,0.9110541069372133,108.75884652137756
8,0.479377659376372,18.374444444444443,0.8170631209557707,109.45545697212219
9,0.3948812377215786,17.547777777777778,0.9803046255626462,117.74506688117981
10,0.3151959709145806,18.394444444444442,0.8731078361584381,109.7557418346405
11,0.25619412103498523,17.901111111111113,1.050136667422273,110.83400893211365
12,0.1865503638136116,18.238888888888887,1.0383885363963516,120.60900378227234
13,0.15348007606173103,17.462222222222223,1.314750957895409,109.94156694412231
14,0.12093820442995903,18.345555555555556,1.1420376321131533,110.57035040855408
15,0.09519466479435902,18.43111111111111,1.18226441165263,116.29505968093872
16,0.07652755574831231,17.494444444444447,1.6436201747168193,109.20403242111206
17,0.06679382836657831,18.101111111111113,1.3448688696053894,109.42294311523438
18,0.06457048410084099,18.474444444444444,1.2643528736450456,108.58453893661499
19,0.046380197495719505,18.335555555555555,1.419909243895249,109.35472416877747
20,0.05741697126226923,18.07888888888889,1.4541786895556883,117.81761598587036
21,0.04982354943852194,18.664444444444445,1.3822139359333299,118.77089428901672
22,0.04091213118094443,18.41111111111111,1.5945945751260628,120.425288438797
23,0.040292587475216184,18.33888888888889,1.519828372719613,118.53047847747803
24,0.04465221115970053,18.448888888888888,1.5208751010623844,120.05580925941467
25,0.04180838581603232,18.173333333333332,1.6472132663157852,119.36472964286804
26,0.03781423507263588,18.47222222222222,1.5112841440872713,121.53547692298889
27,0.03747207454844928,18.467777777777776,1.5557959133928472,119.61177515983582
28,0.027533540146330117,18.316666666666666,1.6069421097636223,112.63271999359131
29,0.031715660693325015,18.538888888888888,1.4907763905145905,109.64398336410522
30,0.0369962652045863,18.44,1.583483956415545,118.21574330329895
31,0.028529625651902858,18.912222222222223,1.4557674218985168,119.56362247467041
32,0.036407562456257765,18.34,1.6054177033630284,120.07027411460876
33,0.03246522331491261,18.24111111111111,1.7572172358632088,119.61554980278015
34,0.027929703977530484,18.7,1.5879456820813092,118.33042550086975
35,0.02929176525900733,18.124444444444446,1.7671160440553317,109.25731897354126
36,0.030194594704715364,18.786666666666665,1.4942981143566696,112.75101232528687
37,0.018314243050223344,18.654444444444447,1.7277757847173647,121.77458834648132
38,0.026225733444417445,18.476666666666667,1.677937221459367,121.48774576187134
39,0.028085726961183933,18.49555555555556,1.6915682500058955,120.43309211730957
40,0.024970151408607224,18.52111111111111,1.7521103251386771,120.66066980361938
41,0.027373631103480213,18.126666666666665,1.774289152838967,113.70255374908447
42,0.023763837909262456,18.59,1.6914349120448937,109.21013474464417
43,0.028507068389113887,18.66111111111111,1.6472374258393592,108.30816793441772
44,0.024209577866052066,18.522222222222222,1.7123827409337868,109.09801650047302
45,0.024033877882505873,18.32888888888889,1.833911963484504,115.3152596950531
46,0.017538678903788837,18.563333333333336,1.8099312348799272,119.10376501083374
47,0.020127809109743048,18.654444444444447,1.6509461931206963,120.23034191131592
48,0.022048158194427906,18.436666666666667,1.89626193927093,118.93379926681519
49,0.025796714020213007,18.47111111111111,1.6764677603813736,119.17493629455566
