,epoch_loss,epoch_acc,epoch_test_loss,epoch_time
0,1.6334757612106647,14.74777777777778,1.4905831829030463,153.35236048698425
1,1.2419430765699833,18.031111111111112,1.246305158544094,143.83475613594055
2,1.0262546407415511,18.03666666666667,1.3549766824600544,147.13719964027405
3,0.86835036987954,20.448888888888888,1.0883713613165187,161.78057599067688
4,0.7767973963250505,23.642222222222223,0.8228424008856429,153.63632035255432
5,0.6694159629497122,23.13111111111111,0.9241133560525611,147.39979577064514
6,0.6158103135037929,23.743333333333332,0.8321159910648427,161.13849592208862
7,0.5283202412280631,23.73111111111111,0.8790789964351248,161.11355710029602
8,0.4616024393984612,24.083333333333336,0.8475916545441811,164.9650685787201
9,0.3770431101956266,24.57,0.8637417037436302,155.7625377178192
10,0.30566454561466866,24.317777777777778,0.9405021733426033,146.5273153781891
11,0.23524844332578335,23.33111111111111,1.2187718718609912,161.67337703704834
12,0.17986105754971504,23.845555555555556,1.1235064049984547,163.74437355995178
13,0.15049234143597015,23.94777777777778,1.2308482172641348,148.87453699111938
14,0.11298227321277274,24.452222222222222,1.2187848976317872,145.98035407066345
15,0.08729362229400493,24.75777777777778,1.2334045714520394,144.73323798179626
16,0.06824004642982433,23.666666666666668,1.567625943143317,154.2041187286377
17,0.0669142610096234,24.453333333333333,1.3585670641128054,163.19826006889343
18,0.061109466003650366,25.04777777777778,1.290546003047456,163.71483278274536
19,0.058371094679658085,24.63222222222222,1.3427169837850206,163.4319281578064
20,0.04158321702852845,24.213333333333335,1.637971670069593,164.20241165161133
21,0.05176602061441604,24.243333333333332,1.4901892864957769,163.8416464328766
22,0.04673711864000305,24.834444444444443,1.3852350481013034,149.2555797100067
23,0.0460535891988176,23.64,1.700358247756958,147.07397532463074
24,0.040364214532235834,25.119999999999997,1.4717064692619,162.32090163230896
25,0.03515526196136674,24.52777777777778,1.5807007338138337,162.35784816741943
26,0.044038808383443886,24.584444444444443,1.573014210640116,162.522953748703
27,0.034891946186767296,23.924444444444447,1.8152461219341196,163.35607838630676
28,0.03993183345276308,24.878888888888888,1.5284332868900705,163.445720911026
29,0.02890091727963312,25.02111111111111,1.564491881208217,163.04787349700928
30,0.031762713763585436,24.11,1.7140403204775871,163.28370833396912
31,0.04086411092628507,24.29,1.7051885883858864,163.29152607917786
32,0.02963346902657538,24.697777777777777,1.7333223241440794,159.10215640068054
33,0.02831953794923314,24.44111111111111,1.7904272231649845,145.2209153175354
34,0.030157284738317608,25.169999999999998,1.461742020160594,160.42599630355835
35,0.02929687195239549,24.885555555555555,1.5993059257243543,157.23552560806274
36,0.024140052659873,24.32777777777778,1.7351192826920367,143.78734421730042
37,0.02532126743822022,25.013333333333332,1.5817732001872773,150.04604721069336
38,0.02653300967860095,25.027777777777775,1.6387638500396242,162.36834526062012
39,0.027754996368597122,24.80111111111111,1.5772462317284117,163.48183298110962
40,0.019942666506741515,24.94,1.61219358038395,163.95532608032227
41,0.027290563388390743,24.544444444444444,1.7043093480962388,160.67391991615295
42,0.023722931507360587,24.766666666666666,1.694918467643413,145.41547966003418
43,0.021190935854448322,24.526666666666667,1.7827898854904987,151.95338582992554
44,0.011581855929243635,24.964444444444446,1.717380318996754,146.21369743347168
45,0.023283861886382973,24.177777777777777,1.9539194482438107,161.97501039505005
46,0.027728092891629787,24.872222222222224,1.7154303839866152,164.86035537719727
47,0.0211235529837258,25.06555555555556,1.6460221726843651,163.29566764831543
48,0.014793030296432528,24.72111111111111,1.7990631641225612,161.29965662956238
49,0.018777810523108122,24.856666666666666,1.7639523034400129,161.32946681976318
